# real space correlation function weights for Xi_+ in Real space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# theta[arcmin]      R(theta)
2.735092190599776245e+02 0.000000000000000000e+00
2.735229240898423768e+02 0.000000000000000000e+00
2.735366298064402599e+02 0.000000000000000000e+00
2.735503362098056641e+02 0.000000000000000000e+00
2.735640432999730933e+02 0.000000000000000000e+00
2.735777510769768242e+02 0.000000000000000000e+00
2.735914595408514174e+02 0.000000000000000000e+00
2.736051686916311496e+02 0.000000000000000000e+00
2.736188785293508090e+02 0.000000000000000000e+00
2.736325890540442742e+02 0.000000000000000000e+00
2.736463002657461629e+02 0.000000000000000000e+00
2.736600121644909791e+02 0.000000000000000000e+00
2.736737247503131130e+02 0.000000000000000000e+00
2.736874380232470116e+02 0.000000000000000000e+00
2.737011519833270654e+02 0.000000000000000000e+00
2.737148666305877214e+02 0.000000000000000000e+00
2.737285819650637109e+02 0.000000000000000000e+00
2.737422979867889126e+02 0.000000000000000000e+00
2.737560146957980578e+02 0.000000000000000000e+00
2.737697320921254800e+02 0.000000000000000000e+00
2.737834501758057399e+02 0.000000000000000000e+00
2.737971689468732848e+02 0.000000000000000000e+00
2.738108884053624479e+02 0.000000000000000000e+00
2.738246085513077333e+02 0.000000000000000000e+00
2.738383293847439290e+02 0.000000000000000000e+00
2.738520509057048002e+02 0.000000000000000000e+00
2.738657731142251919e+02 0.000000000000000000e+00
2.738794960103394942e+02 0.000000000000000000e+00
2.738932195940822112e+02 0.000000000000000000e+00
2.739069438654877331e+02 0.000000000000000000e+00
2.739206688245905070e+02 0.000000000000000000e+00
2.739343944714250938e+02 0.000000000000000000e+00
2.739481208060261110e+02 0.000000000000000000e+00
2.739618478284276080e+02 0.000000000000000000e+00
2.739755755386642022e+02 0.000000000000000000e+00
2.739893039367703977e+02 0.000000000000000000e+00
2.740030330227806417e+02 0.000000000000000000e+00
2.740167627967294379e+02 0.000000000000000000e+00
2.740304932586512905e+02 0.000000000000000000e+00
2.740442244085805896e+02 0.000000000000000000e+00
2.740579562465521803e+02 0.000000000000000000e+00
2.740716887725998845e+02 0.000000000000000000e+00
2.740854219867585471e+02 0.000000000000000000e+00
2.740991558890625583e+02 0.000000000000000000e+00
2.741128904795464791e+02 0.000000000000000000e+00
2.741266257582447565e+02 0.000000000000000000e+00
2.741403617251918945e+02 0.000000000000000000e+00
2.741540983804226244e+02 0.000000000000000000e+00
2.741678357239708816e+02 0.000000000000000000e+00
2.741815737558714545e+02 0.000000000000000000e+00
2.741953124761588469e+02 0.000000000000000000e+00
2.742090518848675629e+02 0.000000000000000000e+00
2.742227919820320494e+02 0.000000000000000000e+00
2.742365327676868674e+02 0.000000000000000000e+00
2.742502742418664070e+02 0.000000000000000000e+00
2.742640164046055702e+02 0.000000000000000000e+00
2.742777592559382356e+02 0.000000000000000000e+00
2.742915027958991914e+02 0.000000000000000000e+00
2.743052470245229415e+02 0.000000000000000000e+00
2.743189919418439899e+02 0.000000000000000000e+00
2.743327375478968975e+02 0.000000000000000000e+00
2.743464838427161112e+02 0.000000000000000000e+00
2.743602308263361920e+02 0.000000000000000000e+00
2.743739784987918711e+02 0.000000000000000000e+00
2.743877268601171977e+02 0.000000000000000000e+00
2.744014759103469032e+02 0.000000000000000000e+00
2.744152256495154916e+02 0.000000000000000000e+00
2.744289760776575235e+02 0.000000000000000000e+00
2.744427271948075031e+02 0.000000000000000000e+00
2.744564790009999911e+02 0.000000000000000000e+00
2.744702314962694913e+02 0.000000000000000000e+00
2.744839846806507921e+02 0.000000000000000000e+00
2.744977385541778858e+02 0.000000000000000000e+00
2.745114931168855605e+02 0.000000000000000000e+00
2.745252483688084340e+02 0.000000000000000000e+00
2.745390043099808963e+02 0.000000000000000000e+00
2.745527609404376221e+02 0.000000000000000000e+00
2.745665182602130585e+02 0.000000000000000000e+00
2.745802762693417662e+02 0.000000000000000000e+00
2.745940349678585903e+02 0.000000000000000000e+00
2.746077943557975232e+02 0.000000000000000000e+00
2.746215544331933529e+02 0.000000000000000000e+00
2.746353152000806404e+02 0.000000000000000000e+00
2.746490766564939463e+02 0.000000000000000000e+00
2.746628388024678316e+02 0.000000000000000000e+00
2.746766016380368569e+02 0.000000000000000000e+00
2.746903651632355263e+02 0.000000000000000000e+00
2.747041293780986848e+02 0.000000000000000000e+00
2.747178942826603247e+02 0.000000000000000000e+00
2.747316598769553480e+02 0.000000000000000000e+00
2.747454261610182584e+02 0.000000000000000000e+00
2.747591931348836738e+02 0.000000000000000000e+00
2.747729607985860980e+02 0.000000000000000000e+00
2.747867291521600919e+02 0.000000000000000000e+00
2.748004981956402730e+02 0.000000000000000000e+00
2.748142679290614865e+02 0.000000000000000000e+00
2.748280383524577246e+02 0.000000000000000000e+00
2.748418094658638324e+02 0.000000000000000000e+00
2.748555812693144276e+02 0.000000000000000000e+00
2.748693537628440140e+02 0.000000000000000000e+00
2.748831269464872094e+02 0.000000000000000000e+00
2.748969008202786313e+02 0.000000000000000000e+00
2.749106753842528406e+02 0.000000000000000000e+00
2.749244506384446254e+02 0.000000000000000000e+00
2.749382265828881486e+02 0.000000000000000000e+00
2.749520032176181417e+02 0.000000000000000000e+00
2.749657805426692789e+02 0.000000000000000000e+00
2.749795585580761212e+02 0.000000000000000000e+00
2.749933372638732862e+02 0.000000000000000000e+00
2.750071166600953347e+02 0.000000000000000000e+00
2.750208967467768275e+02 0.000000000000000000e+00
2.750346775239527801e+02 0.000000000000000000e+00
2.750484589916570712e+02 0.000000000000000000e+00
2.750622411499247164e+02 0.000000000000000000e+00
2.750760239987902196e+02 0.000000000000000000e+00
2.750898075382881984e+02 0.000000000000000000e+00
2.751035917684533274e+02 0.000000000000000000e+00
2.751173766893201105e+02 0.000000000000000000e+00
2.751311623009232790e+02 0.000000000000000000e+00
2.751449486032976210e+02 0.000000000000000000e+00
2.751587355964772428e+02 0.000000000000000000e+00
2.751725232804970460e+02 0.000000000000000000e+00
2.751863116553915916e+02 0.000000000000000000e+00
2.752001007211955539e+02 0.000000000000000000e+00
2.752138904779435506e+02 0.000000000000000000e+00
2.752276809256701995e+02 0.000000000000000000e+00
2.752414720644100612e+02 0.000000000000000000e+00
2.752552638941980945e+02 0.000000000000000000e+00
2.752690564150684054e+02 0.000000000000000000e+00
2.752828496270558389e+02 0.000000000000000000e+00
2.752966435301950128e+02 0.000000000000000000e+00
2.753104381245206582e+02 0.000000000000000000e+00
2.753242334100672792e+02 0.000000000000000000e+00
2.753380293868696640e+02 0.000000000000000000e+00
2.753518260549622596e+02 0.000000000000000000e+00
2.753656234143801385e+02 0.000000000000000000e+00
2.753794214651573498e+02 0.000000000000000000e+00
2.753932202073287954e+02 0.000000000000000000e+00
2.754070196409290929e+02 0.000000000000000000e+00
2.754208197659929738e+02 0.000000000000000000e+00
2.754346205825549987e+02 0.000000000000000000e+00
2.754484220906498422e+02 0.000000000000000000e+00
2.754622242903121219e+02 0.000000000000000000e+00
2.754760271815768533e+02 0.000000000000000000e+00
2.754898307644780857e+02 0.000000000000000000e+00
2.755036350390507778e+02 0.000000000000000000e+00
2.755174400053295471e+02 0.000000000000000000e+00
2.755312456633491252e+02 0.000000000000000000e+00
2.755450520131440726e+02 0.000000000000000000e+00
2.755588590547491208e+02 0.000000000000000000e+00
2.755726667881989442e+02 0.000000000000000000e+00
2.755864752135284448e+02 0.000000000000000000e+00
2.756002843307717285e+02 0.000000000000000000e+00
2.756140941399638109e+02 0.000000000000000000e+00
2.756279046411392528e+02 0.000000000000000000e+00
2.756417158343328424e+02 0.000000000000000000e+00
2.756555277195792542e+02 0.000000000000000000e+00
2.756693402969130489e+02 0.000000000000000000e+00
2.756831535663692989e+02 0.000000000000000000e+00
2.756969675279821104e+02 0.000000000000000000e+00
2.757107821817863851e+02 0.000000000000000000e+00
2.757245975278168544e+02 0.000000000000000000e+00
2.757384135661081928e+02 0.000000000000000000e+00
2.757522302966950747e+02 0.000000000000000000e+00
2.757660477196122315e+02 0.000000000000000000e+00
2.757798658348942809e+02 0.000000000000000000e+00
2.757936846425762951e+02 0.000000000000000000e+00
2.758075041426923235e+02 0.000000000000000000e+00
2.758213243352773816e+02 0.000000000000000000e+00
2.758351452203662006e+02 0.000000000000000000e+00
2.758489667979933984e+02 0.000000000000000000e+00
2.758627890681937060e+02 0.000000000000000000e+00
2.758766120310018550e+02 0.000000000000000000e+00
2.758904356864525766e+02 0.000000000000000000e+00
2.759042600345807728e+02 0.000000000000000000e+00
2.759180850754206631e+02 0.000000000000000000e+00
2.759319108090072064e+02 0.000000000000000000e+00
2.759457372353750770e+02 0.000000000000000000e+00
2.759595643545590633e+02 0.000000000000000000e+00
2.759733921665938396e+02 0.000000000000000000e+00
2.759872206715141942e+02 0.000000000000000000e+00
2.760010498693547447e+02 0.000000000000000000e+00
2.760148797601505066e+02 0.000000000000000000e+00
2.760287103439356997e+02 0.000000000000000000e+00
2.760425416207452827e+02 0.000000000000000000e+00
2.760563735906139868e+02 0.000000000000000000e+00
2.760702062535766004e+02 0.000000000000000000e+00
2.760840396096677409e+02 0.000000000000000000e+00
2.760978736589222535e+02 0.000000000000000000e+00
2.761117084013747558e+02 0.000000000000000000e+00
2.761255438370603770e+02 0.000000000000000000e+00
2.761393799660132231e+02 0.000000000000000000e+00
2.761532167882683666e+02 0.000000000000000000e+00
2.761670543038604819e+02 0.000000000000000000e+00
2.761808925128243573e+02 0.000000000000000000e+00
2.761947314151947239e+02 0.000000000000000000e+00
2.762085710110063133e+02 0.000000000000000000e+00
2.762224113002938566e+02 0.000000000000000000e+00
2.762362522830924263e+02 0.000000000000000000e+00
2.762500939594362421e+02 0.000000000000000000e+00
2.762639363293602059e+02 0.000000000000000000e+00
2.762777793928992196e+02 0.000000000000000000e+00
2.762916231500879576e+02 0.000000000000000000e+00
2.763054676009612081e+02 0.000000000000000000e+00
2.763193127455537024e+02 0.000000000000000000e+00
2.763331585839002287e+02 0.000000000000000000e+00
2.763470051160358025e+02 0.000000000000000000e+00
2.763608523419946437e+02 0.000000000000000000e+00
2.763747002618117676e+02 0.000000000000000000e+00
2.763885488755220194e+02 0.000000000000000000e+00
2.764023981831601304e+02 0.000000000000000000e+00
2.764162481847608319e+02 0.000000000000000000e+00
2.764300988803589121e+02 0.000000000000000000e+00
2.764439502699892159e+02 0.000000000000000000e+00
2.764578023536867022e+02 0.000000000000000000e+00
2.764716551314856474e+02 0.000000000000000000e+00
2.764855086034211240e+02 0.000000000000000000e+00
2.764993627695278633e+02 0.000000000000000000e+00
2.765132176298406534e+02 0.000000000000000000e+00
2.765270731843943395e+02 0.000000000000000000e+00
2.765409294332236527e+02 0.000000000000000000e+00
2.765547863763633814e+02 0.000000000000000000e+00
2.765686440138486546e+02 0.000000000000000000e+00
2.765825023457135785e+02 0.000000000000000000e+00
2.765963613719933960e+02 0.000000000000000000e+00
2.766102210927227816e+02 0.000000000000000000e+00
2.766240815079365802e+02 0.000000000000000000e+00
2.766379426176695802e+02 0.000000000000000000e+00
2.766518044219565695e+02 0.000000000000000000e+00
2.766656669208323933e+02 0.000000000000000000e+00
2.766795301143320671e+02 0.000000000000000000e+00
2.766933940024899243e+02 0.000000000000000000e+00
2.767072585853409805e+02 0.000000000000000000e+00
2.767211238629200238e+02 0.000000000000000000e+00
2.767349898352619562e+02 0.000000000000000000e+00
2.767488565024015656e+02 0.000000000000000000e+00
2.767627238643736405e+02 0.000000000000000000e+00
2.767765919212130257e+02 0.000000000000000000e+00
2.767904606729547368e+02 0.000000000000000000e+00
2.768043301196331640e+02 0.000000000000000000e+00
2.768182002612832662e+02 0.000000000000000000e+00
2.768320710979400019e+02 0.000000000000000000e+00
2.768459426296381594e+02 0.000000000000000000e+00
2.768598148564124699e+02 0.000000000000000000e+00
2.768736877782978922e+02 0.000000000000000000e+00
2.768875613953291577e+02 0.000000000000000000e+00
2.769014357075414523e+02 0.000000000000000000e+00
2.769153107149690527e+02 0.000000000000000000e+00
2.769291864176469744e+02 0.000000000000000000e+00
2.769430628156101761e+02 0.000000000000000000e+00
2.769569399088934460e+02 0.000000000000000000e+00
2.769708176975315723e+02 0.000000000000000000e+00
2.769846961815595137e+02 0.000000000000000000e+00
2.769985753610120014e+02 0.000000000000000000e+00
2.770124552359242216e+02 0.000000000000000000e+00
2.770263358063304509e+02 0.000000000000000000e+00
2.770402170722658752e+02 0.000000000000000000e+00
2.770540990337652261e+02 0.000000000000000000e+00
2.770679816908634621e+02 0.000000000000000000e+00
2.770818650435953714e+02 0.000000000000000000e+00
2.770957490919957991e+02 0.000000000000000000e+00
2.771096338360999880e+02 0.000000000000000000e+00
2.771235192759421579e+02 0.000000000000000000e+00
2.771374054115574950e+02 0.000000000000000000e+00
2.771512922429807873e+02 0.000000000000000000e+00
2.771651797702469366e+02 0.000000000000000000e+00
2.771790679933908450e+02 0.000000000000000000e+00
2.771929569124473574e+02 0.000000000000000000e+00
2.772068465274513756e+02 0.000000000000000000e+00
2.772207368384379720e+02 0.000000000000000000e+00
2.772346278454415369e+02 0.000000000000000000e+00
2.772485195484971996e+02 0.000000000000000000e+00
2.772624119476398050e+02 0.000000000000000000e+00
2.772763050429043119e+02 0.000000000000000000e+00
2.772901988343255084e+02 0.000000000000000000e+00
2.773040933219384101e+02 0.000000000000000000e+00
2.773179885057777483e+02 0.000000000000000000e+00
2.773318843858787659e+02 0.000000000000000000e+00
2.773457809622757964e+02 0.000000000000000000e+00
2.773596782350039689e+02 0.000000000000000000e+00
2.773735762040982422e+02 0.000000000000000000e+00
2.773874748695934613e+02 0.000000000000000000e+00
2.774013742315245281e+02 0.000000000000000000e+00
2.774152742899262876e+02 0.000000000000000000e+00
2.774291750448337552e+02 0.000000000000000000e+00
2.774430764962820604e+02 0.000000000000000000e+00
2.774569786443054795e+02 0.000000000000000000e+00
2.774708814889393125e+02 0.000000000000000000e+00
2.774847850302184042e+02 0.000000000000000000e+00
2.774986892681775998e+02 0.000000000000000000e+00
2.775125942028519148e+02 0.000000000000000000e+00
2.775264998342761942e+02 0.000000000000000000e+00
2.775404061624853966e+02 0.000000000000000000e+00
2.775543131875147083e+02 0.000000000000000000e+00
2.775682209093984625e+02 0.000000000000000000e+00
2.775821293281718454e+02 0.000000000000000000e+00
2.775960384438698156e+02 0.000000000000000000e+00
2.776099482565272751e+02 0.000000000000000000e+00
2.776238587661791257e+02 0.000000000000000000e+00
2.776377699728603261e+02 0.000000000000000000e+00
2.776516818766058350e+02 0.000000000000000000e+00
2.776655944774507816e+02 0.000000000000000000e+00
2.776795077754295562e+02 0.000000000000000000e+00
2.776934217705774017e+02 0.000000000000000000e+00
2.777073364629292200e+02 0.000000000000000000e+00
2.777212518525200267e+02 0.000000000000000000e+00
2.777351679393846098e+02 0.000000000000000000e+00
2.777490847235580418e+02 0.000000000000000000e+00
2.777630022050752245e+02 0.000000000000000000e+00
2.777769203839714010e+02 0.000000000000000000e+00
2.777908392602809045e+02 0.000000000000000000e+00
2.778047588340389780e+02 0.000000000000000000e+00
2.778186791052805233e+02 0.000000000000000000e+00
2.778326000740406130e+02 0.000000000000000000e+00
2.778465217403540919e+02 0.000000000000000000e+00
2.778604441042559756e+02 0.000000000000000000e+00
2.778743671657811660e+02 0.000000000000000000e+00
2.778882909249649629e+02 0.000000000000000000e+00
2.779022153818416996e+02 0.000000000000000000e+00
2.779161405364466759e+02 0.000000000000000000e+00
2.779300663888147938e+02 0.000000000000000000e+00
2.779439929389810118e+02 0.000000000000000000e+00
2.779579201869804024e+02 0.000000000000000000e+00
2.779718481328478106e+02 0.000000000000000000e+00
2.779857767766182519e+02 0.000000000000000000e+00
2.779997061183270262e+02 0.000000000000000000e+00
2.780136361580084099e+02 0.000000000000000000e+00
2.780275668956978166e+02 0.000000000000000000e+00
2.780414983314301480e+02 0.000000000000000000e+00
2.780554304652403630e+02 0.000000000000000000e+00
2.780693632971634770e+02 0.000000000000000000e+00
2.780832968272344488e+02 0.000000000000000000e+00
2.780972310554882938e+02 0.000000000000000000e+00
2.781111659819601982e+02 0.000000000000000000e+00
2.781251016066846660e+02 0.000000000000000000e+00
2.781390379296969968e+02 0.000000000000000000e+00
2.781529749510320357e+02 0.000000000000000000e+00
2.781669126707249120e+02 0.000000000000000000e+00
2.781808510888105843e+02 0.000000000000000000e+00
2.781947902053240114e+02 0.000000000000000000e+00
2.782087300203002087e+02 0.000000000000000000e+00
2.782226705337744761e+02 0.000000000000000000e+00
2.782366117457812607e+02 0.000000000000000000e+00
2.782505536563557484e+02 0.000000000000000000e+00
2.782644962655330687e+02 0.000000000000000000e+00
2.782784395733481801e+02 0.000000000000000000e+00
2.782923835798360415e+02 0.000000000000000000e+00
2.783063282850317250e+02 0.000000000000000000e+00
2.783202736889702464e+02 0.000000000000000000e+00
2.783342197916868486e+02 0.000000000000000000e+00
2.783481665932160354e+02 0.000000000000000000e+00
2.783621140935930498e+02 0.000000000000000000e+00
2.783760622928529642e+02 0.000000000000000000e+00
2.783900111910307942e+02 0.000000000000000000e+00
2.784039607881614984e+02 0.000000000000000000e+00
2.784179110842801492e+02 0.000000000000000000e+00
2.784318620794217622e+02 0.000000000000000000e+00
2.784458137736216372e+02 0.000000000000000000e+00
2.784597661669142781e+02 0.000000000000000000e+00
2.784737192593349278e+02 0.000000000000000000e+00
2.784876730509187155e+02 0.000000000000000000e+00
2.785016275417005431e+02 0.000000000000000000e+00
2.785155827317155968e+02 0.000000000000000000e+00
2.785295386209987782e+02 0.000000000000000000e+00
2.785434952095852168e+02 0.000000000000000000e+00
2.785574524975102122e+02 0.000000000000000000e+00
2.785714104848082115e+02 0.000000000000000000e+00
2.785853691715145715e+02 0.000000000000000000e+00
2.785993285576643643e+02 0.000000000000000000e+00
2.786132886432925488e+02 0.000000000000000000e+00
2.786272494284342542e+02 0.000000000000000000e+00
2.786412109131245529e+02 0.000000000000000000e+00
2.786551730973986878e+02 0.000000000000000000e+00
2.786691359812912197e+02 0.000000000000000000e+00
2.786830995648374483e+02 0.000000000000000000e+00
2.786970638480724460e+02 0.000000000000000000e+00
2.787110288310312853e+02 0.000000000000000000e+00
2.787249945137489817e+02 0.000000000000000000e+00
2.787389608962606644e+02 0.000000000000000000e+00
2.787529279786014058e+02 0.000000000000000000e+00
2.787668957608065057e+02 0.000000000000000000e+00
2.787808642429104111e+02 0.000000000000000000e+00
2.787948334249486493e+02 0.000000000000000000e+00
2.788088033069561220e+02 0.000000000000000000e+00
2.788227738889679586e+02 0.000000000000000000e+00
2.788367451710192881e+02 0.000000000000000000e+00
2.788507171531451263e+02 0.000000000000000000e+00
2.788646898353806023e+02 0.000000000000000000e+00
2.788786632177610159e+02 0.000000000000000000e+00
2.788926373003209278e+02 0.000000000000000000e+00
2.789066120830956947e+02 0.000000000000000000e+00
2.789205875661204459e+02 0.000000000000000000e+00
2.789345637494301400e+02 0.000000000000000000e+00
2.789485406330600199e+02 0.000000000000000000e+00
2.789625182170451012e+02 0.000000000000000000e+00
2.789764965014205131e+02 0.000000000000000000e+00
2.789904754862216123e+02 0.000000000000000000e+00
2.790044551714829026e+02 0.000000000000000000e+00
2.790184355572397976e+02 0.000000000000000000e+00
2.790324166435273696e+02 0.000000000000000000e+00
2.790463984303807479e+02 0.000000000000000000e+00
2.790603809178350616e+02 0.000000000000000000e+00
2.790743641059253832e+02 0.000000000000000000e+00
2.790883479946867851e+02 0.000000000000000000e+00
2.791023325841547376e+02 0.000000000000000000e+00
2.791163178743636877e+02 0.000000000000000000e+00
2.791303038653491626e+02 0.000000000000000000e+00
2.791442905571461779e+02 0.000000000000000000e+00
2.791582779497898628e+02 0.000000000000000000e+00
2.791722660433153465e+02 0.000000000000000000e+00
2.791862548377577582e+02 0.000000000000000000e+00
2.792002443331522272e+02 0.000000000000000000e+00
2.792142345295341102e+02 0.000000000000000000e+00
2.792282254269380246e+02 0.000000000000000000e+00
2.792422170253993841e+02 0.000000000000000000e+00
2.792562093249532040e+02 0.000000000000000000e+00
2.792702023256347843e+02 0.000000000000000000e+00
2.792841960274791404e+02 0.000000000000000000e+00
2.792981904305214584e+02 0.000000000000000000e+00
2.793121855347968108e+02 0.000000000000000000e+00
2.793261813403407245e+02 0.000000000000000000e+00
2.793401778471876469e+02 0.000000000000000000e+00
2.793541750553731049e+02 0.000000000000000000e+00
2.793681729649321710e+02 0.000000000000000000e+00
2.793821715759000313e+02 0.000000000000000000e+00
2.793961708883118717e+02 0.000000000000000000e+00
2.794101709022027080e+02 0.000000000000000000e+00
2.794241716176078398e+02 0.000000000000000000e+00
2.794381730345626238e+02 0.000000000000000000e+00
2.794521751531016207e+02 0.000000000000000000e+00
2.794661779732603009e+02 0.000000000000000000e+00
2.794801814950738503e+02 0.000000000000000000e+00
2.794941857185773983e+02 0.000000000000000000e+00
2.795081906438061310e+02 0.000000000000000000e+00
2.795221962707951775e+02 0.000000000000000000e+00
2.795362025995796671e+02 0.000000000000000000e+00
2.795502096301951269e+02 0.000000000000000000e+00
2.795642173626761746e+02 0.000000000000000000e+00
2.795782257970581668e+02 0.000000000000000000e+00
2.795922349333762895e+02 0.000000000000000000e+00
2.796062447716657857e+02 0.000000000000000000e+00
2.796202553119617846e+02 0.000000000000000000e+00
2.796342665542994723e+02 0.000000000000000000e+00
2.796482784987140349e+02 0.000000000000000000e+00
2.796622911452408857e+02 0.000000000000000000e+00
2.796763044939146994e+02 0.000000000000000000e+00
2.796903185447709461e+02 0.000000000000000000e+00
2.797043332978447552e+02 0.000000000000000000e+00
2.797183487531713695e+02 0.000000000000000000e+00
2.797323649107859183e+02 0.000000000000000000e+00
2.797463817707236444e+02 0.000000000000000000e+00
2.797603993330197341e+02 0.000000000000000000e+00
2.797744175977096575e+02 0.000000000000000000e+00
2.797884365648280323e+02 0.000000000000000000e+00
2.798024562344103288e+02 0.000000000000000000e+00
2.798164766064917330e+02 0.000000000000000000e+00
2.798304976811074880e+02 0.000000000000000000e+00
2.798445194582928366e+02 0.000000000000000000e+00
2.798585419380829080e+02 0.000000000000000000e+00
2.798725651205128884e+02 0.000000000000000000e+00
2.798865890056183616e+02 0.000000000000000000e+00
2.799006135934338886e+02 0.000000000000000000e+00
2.799146388839949964e+02 0.000000000000000000e+00
2.799286648773369279e+02 0.000000000000000000e+00
2.799426915734948693e+02 0.000000000000000000e+00
2.799567189725040066e+02 0.000000000000000000e+00
2.799707470743995827e+02 0.000000000000000000e+00
2.799847758792168406e+02 0.000000000000000000e+00
2.799988053869912505e+02 0.000000000000000000e+00
2.800128355977575438e+02 0.000000000000000000e+00
2.800268665115511340e+02 0.000000000000000000e+00
2.800408981284072638e+02 0.000000000000000000e+00
2.800549304483611763e+02 0.000000000000000000e+00
2.800689634714481713e+02 0.000000000000000000e+00
2.800829971977033779e+02 0.000000000000000000e+00
2.800970316271620959e+02 0.000000000000000000e+00
2.801110667598597956e+02 0.000000000000000000e+00
2.801251025958312084e+02 0.000000000000000000e+00
2.801391391351118045e+02 0.000000000000000000e+00
2.801531763777368838e+02 0.000000000000000000e+00
2.801672143237416321e+02 0.000000000000000000e+00
2.801812529731612926e+02 0.000000000000000000e+00
2.801952923260311650e+02 0.000000000000000000e+00
2.802093323823867195e+02 0.000000000000000000e+00
2.802233731422626875e+02 0.000000000000000000e+00
2.802374146056945960e+02 0.000000000000000000e+00
2.802514567727176313e+02 0.000000000000000000e+00
2.802654996433671499e+02 0.000000000000000000e+00
2.802795432176783947e+02 0.000000000000000000e+00
2.802935874956865518e+02 0.000000000000000000e+00
2.803076324774269779e+02 0.000000000000000000e+00
2.803216781629351431e+02 0.000000000000000000e+00
2.803357245522457788e+02 0.000000000000000000e+00
2.803497716453944122e+02 0.000000000000000000e+00
2.803638194424162862e+02 0.000000000000000000e+00
2.803778679433467573e+02 0.000000000000000000e+00
2.803919171482210686e+02 0.000000000000000000e+00
2.804059670570744629e+02 0.000000000000000000e+00
2.804200176699421831e+02 0.000000000000000000e+00
2.804340689868598702e+02 0.000000000000000000e+00
2.804481210078621984e+02 0.000000000000000000e+00
2.804621737329846951e+02 0.000000000000000000e+00
2.804762271622627168e+02 0.000000000000000000e+00
2.804902812957315064e+02 0.000000000000000000e+00
2.805043361334263636e+02 0.000000000000000000e+00
2.805183916753825315e+02 0.000000000000000000e+00
2.805324479216353666e+02 0.000000000000000000e+00
2.805465048722203960e+02 0.000000000000000000e+00
2.805605625271723511e+02 0.000000000000000000e+00
2.805746208865268159e+02 0.000000000000000000e+00
2.805886799503191469e+02 0.000000000000000000e+00
2.806027397185845302e+02 0.000000000000000000e+00
2.806168001913583225e+02 0.000000000000000000e+00
2.806308613686758235e+02 0.000000000000000000e+00
2.806449232505723330e+02 0.000000000000000000e+00
2.806589858370834349e+02 0.000000000000000000e+00
2.806730491282439175e+02 0.000000000000000000e+00
2.806871131240893078e+02 0.000000000000000000e+00
2.807011778246549056e+02 0.000000000000000000e+00
2.807152432299761244e+02 0.000000000000000000e+00
2.807293093400881503e+02 0.000000000000000000e+00
2.807433761550263966e+02 0.000000000000000000e+00
2.807574436748261064e+02 0.000000000000000000e+00
2.807715118995229773e+02 0.000000000000000000e+00
2.807855808291516837e+02 0.000000000000000000e+00
2.807996504637478097e+02 0.000000000000000000e+00
2.808137208033467687e+02 0.000000000000000000e+00
2.808277918479838604e+02 0.000000000000000000e+00
2.808418635976943278e+02 0.000000000000000000e+00
2.808559360525136412e+02 0.000000000000000000e+00
2.808700092124770435e+02 0.000000000000000000e+00
2.808840830776201756e+02 0.000000000000000000e+00
2.808981576479777686e+02 0.000000000000000000e+00
2.809122329235854636e+02 0.000000000000000000e+00
2.809263089044786170e+02 0.000000000000000000e+00
2.809403855906925855e+02 0.000000000000000000e+00
2.809544629822626689e+02 0.000000000000000000e+00
2.809685410792242237e+02 0.000000000000000000e+00
2.809826198816126066e+02 0.000000000000000000e+00
2.809966993894634584e+02 0.000000000000000000e+00
2.810107796028115104e+02 0.000000000000000000e+00
2.810248605216924602e+02 0.000000000000000000e+00
2.810389421461416646e+02 0.000000000000000000e+00
2.810530244761944232e+02 0.000000000000000000e+00
2.810671075118860927e+02 0.000000000000000000e+00
2.810811912532520296e+02 0.000000000000000000e+00
2.810952757003277043e+02 0.000000000000000000e+00
2.811093608531485870e+02 0.000000000000000000e+00
2.811234467117496365e+02 0.000000000000000000e+00
2.811375332761663799e+02 0.000000000000000000e+00
2.811516205464342875e+02 0.000000000000000000e+00
2.811657085225886021e+02 0.000000000000000000e+00
2.811797972046648511e+02 0.000000000000000000e+00
2.811938865926982771e+02 0.000000000000000000e+00
2.812079766867242938e+02 0.000000000000000000e+00
2.812220674867785419e+02 0.000000000000000000e+00
2.812361589928959233e+02 0.000000000000000000e+00
2.812502512051119652e+02 0.000000000000000000e+00
2.812643441234621946e+02 0.000000000000000000e+00
2.812784377479818545e+02 0.000000000000000000e+00
2.812925320787064152e+02 0.000000000000000000e+00
2.813066271156712332e+02 0.000000000000000000e+00
2.813207228589117221e+02 0.000000000000000000e+00
2.813348193084635227e+02 0.000000000000000000e+00
2.813489164643614799e+02 0.000000000000000000e+00
2.813630143266412915e+02 0.000000000000000000e+00
2.813771128953383140e+02 0.000000000000000000e+00
2.813912121704879041e+02 0.000000000000000000e+00
2.814053121521255889e+02 0.000000000000000000e+00
2.814194128402866681e+02 0.000000000000000000e+00
2.814335142350065553e+02 0.000000000000000000e+00
2.814476163363210048e+02 0.000000000000000000e+00
2.814617191442647481e+02 0.000000000000000000e+00
2.814758226588735965e+02 0.000000000000000000e+00
2.814899268801828498e+02 0.000000000000000000e+00
2.815040318082279782e+02 0.000000000000000000e+00
2.815181374430443952e+02 0.000000000000000000e+00
2.815322437846674575e+02 0.000000000000000000e+00
2.815463508331326921e+02 0.000000000000000000e+00
