# real space correlation function weights for w in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.023175422521938938e+00 9.986766246644122047e-01
1.023293227905056391e+00 9.986763200173309762e-01
1.023411046851936401e+00 9.986760153001433826e-01
1.023528879364140387e+00 9.986757105128339917e-01
1.023646725443230210e+00 9.986754056553865944e-01
1.023764585090768175e+00 9.986751007277847592e-01
1.023882458308316146e+00 9.986747957300124989e-01
1.024000345097436870e+00 9.986744906620536044e-01
1.024118245459692877e+00 9.986741855238926435e-01
1.024236159396646695e+00 9.986738803155115196e-01
1.024354086909861516e+00 9.986735750368961329e-01
1.024472028000900314e+00 9.986732696880297189e-01
1.024589982671326727e+00 9.986729642688955133e-01
1.024707950922703725e+00 9.986726587794783061e-01
1.024825932756595392e+00 9.986723532197606668e-01
1.024943928174565588e+00 9.986720475897284954e-01
1.025061937178177951e+00 9.986717418893633624e-01
1.025179959768997229e+00 9.986714361186499467e-01
1.025297995948587282e+00 9.986711302775728161e-01
1.025416045718512859e+00 9.986708243661148732e-01
1.025534109080338929e+00 9.986705183842600198e-01
1.025652186035630242e+00 9.986702123319932678e-01
1.025770276585951990e+00 9.986699062092967427e-01
1.025888380732869365e+00 9.986696000161553455e-01
1.026006498477948004e+00 9.986692937525515346e-01
1.026124629822753320e+00 9.986689874184714322e-01
1.026242774768851174e+00 9.986686810138966086e-01
1.026360933317807866e+00 9.986683745388110767e-01
1.026479105471189257e+00 9.986680679932005145e-01
1.026597291230561870e+00 9.986677613770463813e-01
1.026715490597492231e+00 9.986674546903340222e-01
1.026833703573547085e+00 9.986671479330472279e-01
1.026951930160293402e+00 9.986668411051689009e-01
1.027070170359298151e+00 9.986665342066829432e-01
1.027188424172128745e+00 9.986662272375730343e-01
1.027306691600352595e+00 9.986659201978229650e-01
1.027424972645537338e+00 9.986656130874174142e-01
1.027543267309250608e+00 9.986653059063393956e-01
1.027661575593060705e+00 9.986649986545733659e-01
1.027779897498535711e+00 9.986646913321013397e-01
1.027898233027243702e+00 9.986643839389086619e-01
1.028016582180753646e+00 9.986640764749783461e-01
1.028134944960634067e+00 9.986637689402951823e-01
